code	lc	product_name_cs	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_pt	generic_name_en	generic_name_es	generic_name_fr	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_cs	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_pt	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	fiber_prepared_value	fiber_prepared_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	arachidic-acid_value	arachidic-acid_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	alpha-linolenic-acid_value	alpha-linolenic-acid_unit	arachidonic-acid_value	arachidonic-acid_unit	trans-fat_value	trans-fat_unit	trans-fat_prepared_value	trans-fat_prepared_unit	cholesterol_value	cholesterol_unit	cholesterol_prepared_value	cholesterol_prepared_unit	added-sugars_value	added-sugars_unit	added-sugars_prepared_value	added-sugars_prepared_unit	polyols_value	polyols_unit	soluble-fiber_value	soluble-fiber_unit	vitamin-a_value	vitamin-a_unit	vitamin-a_prepared_value	vitamin-a_prepared_unit	vitamin-d_value	vitamin-d_unit	vitamin-d_prepared_value	vitamin-d_prepared_unit	vitamin-e_value	vitamin-e_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b9_value	vitamin-b9_unit	folates_value	folates_unit	vitamin-b12_value	vitamin-b12_unit	pantothenic-acid_value	pantothenic-acid_unit	potassium_value	potassium_unit	potassium_prepared_value	potassium_prepared_unit	calcium_value	calcium_unit	calcium_prepared_value	calcium_prepared_unit	iron_value	iron_unit	iron_prepared_value	iron_prepared_unit	cocoa_value	cocoa_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_4_number_of_units	packaging_4_shape	packaging_4_material	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
0011300820793	en			Autumn Mix Mellowcreme Candy							11 oz	30 g			Brach's	brach-s	Ferrara Candy Company	Snacks, Sweet snacks, Confectioneries	en:snacks,en:sweet-snacks,en:confectioneries			United States	en:united-states	Wegmans	wegmans	0											SUGAR, CORN SYRUP, CONFECTIONER'S GLAZE (SHELLAC), SALT, COCOA POWDER, HYDROGENATED PALM KERNEL OIL, GELATIN, DEXTROSE, ARTIFICIAL FLAVOR, HONEY, YELLOW 6, SESAME OIL, RED 3, YELLOW 5, RED 40, SOY LECITHIN (AN EMULSIFIER), BLUE 1.				Gelatin, Sesame seeds, Soybeans	en:gelatin,en:sesame-seeds,en:soybeans	Eggs, Gluten, Milk, Nuts, Peanuts	en:eggs,en:gluten,en:milk,en:nuts,en:peanuts		serving	100g			110	kcal			0	g			0	g			27	g			22	g			0	g			0	g			175	mg			70	mg					110	kcal													0	g			0	mg			22	g											0	µg																							0	mg			0	mg			0	mg																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	16	unknown		1		-5	-15	1	0	-10	2018-10-04T00:00:00Z	Candy	LI	591624	2018-10-04T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, App - Yuka, Apps
0747599406041	en			Peppermint Bark Snowmen							5.7 oz	3 PIECES (29 g)			Ghirardelli	ghirardelli	GHIRARDELLI	Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies			United States	en:united-states	Safeway	safeway	0											Sugar, cocoa butter, whole milk powder, unsweetened chocolate, nonfat dry milk, yellow corn flour, soy lecithin, palm oil, natural peppermint flavor, fruit and vegetable juice (color), vanilla extract, corn starch, curcumin (color), natural flavor, rice syrup.				Milk, Soybeans	en:milk,en:soybeans	Nuts	en:nuts		serving	100g			160	kcal			11	g			7	g			16	g			15	g			0	g			1	g			50	mg			20	mg					160	kcal													0	g			5	mg			13	g											0	µg																							80	mg			40	mg			0.2	mg																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	e	26	unknown		1		-5	-15	1	0	-10	2018-12-07T00:00:00Z	Candy	LI	602051	2018-12-07T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, App - Yuka, Apps
4099100107586	en			Strawberry Gelatin Dessert							3 oz	21 g	Box	en:box	Baker's Corner	baker-s-corner		Food additives, Thickeners, Gelatin	en:food-additives,en:thickeners,en:gelatin			United States	en:united-states	Aldi	aldi	0											sugar, gelatin, adipic acid (for tartness), red color (maltodextrin, vegetable juice, polysorbate 80, citric acid, turmeric oleoresin, ascorbic acid [preservative]), sodium citrate (controls acidity), fumaric acid (for tartness), maltodextrin, salt, natural and artificial flavors, modified cornstarch, propylene glycol, benzyl alcohol, triethyl citrate,				Gelatin	en:gelatin				serving	100g			80	kcal			0	g			0	g			19	g			19	g			0	g			1	g			225	mg			90	mg					80	kcal													0	g			0	mg			19	g											0	µg																							0	mg			0	mg			0	mg																								4	en:4-ultra-processed-food-and-drink-products	not-applicable		b	63	1	11007	-5	-15	1	0								App - yuka, Apps, App - InFood
0009800800162	en			Nutella & Go! with Breadsticks				hazelnut spread + breadsticks			16 x 1.8 oz	52 g			Nutella,Ferrero	nutella,ferrero		Snacks, Sweet snacks, Chips and fries	en:snacks,en:sweet-snacks,en:chips-and-fries			United States	en:united-states	CostCo	costco	0											NUTELLA (SUGAR, PALM OIL, HAZELNUTS, SKIM MILK, COCOA, LECITHIN AS EMULSIFIER, VANILLIN: AN ARTIFICIAL FLAVOR), BREADSTICKS (ENRICHED FLOUR (WHEAT FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, SALT, MALT EXTRACT, BAKER'S YEAST).				Gluten, Milk, Nuts, Soybeans	en:gluten,en:milk,en:nuts,en:soybeans				serving	100g			260	kcal			13	g			4.5	g			34	g			23	g			2	g			4	g			325	mg			130	mg					260	kcal													0	g			5	mg			20	g											0	µg																							190	mg			50	mg			1	mg																								4	en:4-ultra-processed-food-and-drink-products	e	21	unknown		1		-5	-15	1	0	-10							App - InFood, Apps
0034000121526	en			Kisses milk chocolate							10 ounces (283 grams)	7 pieces (32 grams)			Hershey	hershey						United States	en:united-states	Harris Teeter	harris-teeter	0					United States,Pennsylvania,Hershey	united-states,pennsylvania,hershey					MILK CHOCOLATE (SUGAR, MILK, CHOCOLATE, COCOA BUTTER, MILK FAT, LECITHIN (SOY), NATURAL FLAVOR)				Milk, Soybeans	en:milk,en:soybeans				serving	serving			160	kcal			9	g			6	g			19	g			18	g			1	g			2	g			62.5	mg			25	mg			0	% vol	160	kcal													0	g			5	mg			16	g											0.1	µg																							105	mg			60	mg			1.1	mg					1	en:bag	en:plastic	en:discard	4	63	en:wrapper			63							https://www.hersheyland.com/products/hersheys-kisses-monster-foils-milk-chocolate-candy-10-oz-bag.html			4	en:4-ultra-processed-food-and-drink-products	unknown		unknown				-5	-15	1	0								App - yuka, Apps, App - smoothie-openfoodfacts
0028000157883	en			53% Cacao Dark Chocolate Morsels							40 oz	14 g			Nestlé	nestle		Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:dark-chocolates			United States	en:united-states			0											CHOCOLATE, SUGAR, COCOA BUTTER, MILKFAT, NONFAT MILK, NATURAL FLAVOR.				Milk	en:milk				serving	100g			80	kcal			5	g			3	g			8	g			6	g			1	g			1	g			0	g			0	g					80	kcal													0	g			0	mg			6	g											0	µg																							70	mg			10	mg			0.2	mg																						en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	21	e	15	1	31080	-5	-15	1	0								App - yuka, Apps
4099100200010	en			Cheese Pairing Spread Set		Specially selected					4 x 5.5 oz	1 Tbsp (20 g)			Specially Selected	specially-selected		Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams			France, United States	en:france,en:united-states	Aldi	aldi	0											Fig Honey Spread (FIGS, SUGAR, HONEY, WATER, CITRIC ACID, PECTINS), Pear Cinnamon Spread (PEARS, SUGAR, WATER, APPLES, LEMON JUICE CONCENTRATE, PECTINS, CINNAMON, ASCORBIC ACID, CARDAMOM), Cherry Rosemary Spread (CHERRIES, SUGAR, WATER, LEMON JUICE CONCENTRATE, PECTINS, ROSEMARY POWDER), Apricot Cumin Spread (APRICOTS, SUGAR, PECTINS, CITRIC ACID, CUMIN, ASCORBIC ACID).				Apple	en:apple				serving	100g			40	kcal			0	g			0	g			10	g			10	g			0	g			0	g			0	g			0	g					40	kcal													0	g			0	mg			9	g											0	µg																							0	mg			0	mg			0	mg																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	11	b	60	1	31024	-5	-15	1	0								App - yuka, Apps
4099100118919	en			Chewy Fudge Brownie Mix							183. oz	28 g			Baker's Corner,Aldi	baker-s-corner,aldi		Cooking helpers, Baking Mixes	en:cooking-helpers,en:baking-mixes			United States	en:united-states	Aldi	aldi	0											SUGAR, ENRICHED BLEACHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), COCOA PROCESSED WITH ALKALI, CANOLA OIL, CORN STARCH, SALT, NATURAL AND ARTIFICIAL FLAVORS, BAKING SODA.				Gluten	en:gluten	Eggs, Milk, Soybeans	en:eggs,en:milk,en:soybeans		serving	serving			110	kcal	170	kcal	1.5	g	8	g	0	g	1.5	g	24	g	25	g	17	g	17	g	1	g	1	g	1	g	2	g	187.5	mg	212.5	mg	75	mg	85	mg			110	kcal	170	kcal											0	g	0	g	0	mg	20	mg	17	g	17	g									0	µg	0	µg																					66	mg	76	mg	3	mg	7	mg	1	mg	1	mg																						4	en:4-ultra-processed-food-and-drink-products	d	13	unknown		1		-5	-15	1	0								App - yuka, Apps, App - InFood
0034000122486	en			Candy Cane Hershey's Kisses							9 oz	28 g			Hershey's, Hershey	hershey-s,hershey		Snacks, Sweet snacks, Confectioneries, Candies	en:snacks,en:sweet-snacks,en:confectioneries,en:candies	No gluten	en:no-gluten	United States	en:united-states	Safeway	safeway	0											sugar, vegetable oil (palm oil, shea oil, sunflower oil, palm kernel oil, safflower oil), skim milk, corn syrup solids, lactose (milk), cornstarch, lecithin (soy), oil of peppermint, pgpr, confectioner's glaze, artificial color (red 40 lake, red 40), vanillin (artificial flavor), carnauba wax.				Milk, Soybeans	en:milk,en:soybeans	Nuts	en:nuts		serving	100g			140	kcal			8	g			5	g			18	g			15	g			0	g			1	g			62.5	mg			25	mg					140	kcal													0	g			0	mg			13	g											0	µg																							70	mg			50	mg			0	mg																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	e	26	d	32	1	31003	-5	-15	1	0	-10							App - InFood, Apps
4099100263404	en			Premium Fig Fruit Spread							9 oz	20 g			Specially Selected	specially-selected		Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams			Germany, United States	en:germany,en:united-states	Aldi	aldi	0											FIGS, SUGAR, GLUCOSE SYRUP, CITRIC ACID, PECTIN.									serving	100g			50	kcal			0	g			0	g			12	g			10	g			0	g			0	g			0	g			0	g					50	kcal													0	g			0	mg			9	g											0	% DV																							0	mg			0	% DV			0	% DV																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	12	b	60	1	31024	-5	-15	1	0								App - yuka, Apps
0747599420108	en			White Chocolate Sugar Cookie Squares							6.7 oz	32 g			Ghirardelli	ghirardelli		Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolates	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolates			United States	en:united-states	Safeway	safeway	0											Cane sugar, cocoa butter, whole milk powder, sugar cookie pieces (cane sugar, rice flour, buckwheat flour, palm oil, oat flour, natural flavor, sodium bicarbonate, salt sunflower lecithin), nonfat dry milk, yellow corn flour, soy lecithin, natural flavor, vanilla extract, fruit and vegetable juice (color), palm oil, corn starch.				Milk, Soybeans	en:milk,en:soybeans	Nuts	en:nuts		serving	100g			180	kcal			12	g			7	g			18	g			16	g			0	g			2	g			87.5	mg			35	mg					180	kcal													0	g			5	mg			13	g											0	µg																							95	mg			60	mg			0.1	mg																						en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	28	unknown		1		-5	-15	1	0	-10							App - yuka, Apps
0051500000847	en			Sweet Orange Marmalade				fruit spread			12 oz (340 g)	20 g			SMUCKERS	smuckers		Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams, Citrus jams, Marmalades, Orange jams	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:citrus-jams,en:marmalades,en:orange-jams	Kosher	en:kosher	Panama, United States	en:panama,en:united-states	Super carnes	super-carnes	0											High Fructose Corn Syrup, Corn Syrup, Orange Peel, Orange Juice, Fruit Pectin, Citric Acid, Natural Orange Flavor.									serving	100g			50	kcal			0	g			0	g			13	g			12	g			0	g			0	g			0	g			0	g					50	kcal																					9	g																																																																	https://www.smuckers.com/fruit-spreads/preserves/sweet-orange-marmalade	en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	13	b	72	1	31039	-5	-15	1	0								App - Yuka, Apps
0030800805000	en			Lifesavers Candy Canes							5.3 oz	12 g			Lifesavers, Spangler Candy Company	lifesavers,spangler-candy-company		Snacks, Sweet snacks, Confectioneries, Candies, Candy canes	en:snacks,en:sweet-snacks,en:confectioneries,en:candies,en:candy-canes			United States	en:united-states	Safeway	safeway	0					Mexico	mexico					SUGAR, CORN SYRUP, CITRIC ACID, NATURAL & ARTIFICIAL FLAVOR, COLOR RED 40, YELLOW 5, BLUE 1).									serving	100g			45	kcal			0	g							12	g			9	g							0	g			25	mg			10	mg					45	kcal																					9	g																																																																		en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	14	c	42	1	31003	-5	-15	1	0								App - Yuka, Apps
0034000019083	en			Hersey's nuggets truffles milk chocolate							7.7 oz (218 g)	3 Pieces (30 g)			Hershey's	hershey-s		Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies			United States	en:united-states	Giant	giant	0											MILK CHOCOLATE (SUGAR, SKIM MILK, COCOA BUTTER, CHOCOLATE, MILK FAT, LECITHIN (SOY), PGPR, NATURAL FLAVOR), SUGAR, VEGETABLE OIL (PALM KERNEL OIL, PALM OIL), SKIM MILK, COCOA PROCESSED WITH ALKALI, WHEY (MILK), CONTAINS 2% OR LESS OF (CHOCOLATE, LECITHIN (SOY), SALT, VANILLIN (ARTIFICIAL FLAVOR), COCOA BUTTER, PGPR)				Milk, Soybeans	en:milk,en:soybeans	Nuts	en:nuts		serving	serving			150	kcal			9	g			6	g			17	g			16	g			1	g			2	g			100	mg			40	mg			0	% vol	150	kcal																					13	g											0	% DV																							4	% DV			6	% DV			6	% DV																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	e	24	unknown		1		-5	-15	1	0	-10							App - Yuka, Apps
0070462008104	en			Sour Patch Kids Coal							3.1 oz	30 g			Mondelez	mondelez		Snacks, Sweet snacks, Confectioneries, Candies, Gummi candies, Acid gummy candies	en:snacks,en:sweet-snacks,en:confectioneries,en:candies,en:gummi-candies,en:acid-gummy-candies			United States	en:united-states	Safeway	safeway	0											sugar, invert sugar, corn syrup, modified corn starch, citric acid, tartaric acid, natural and artificial flavor, red 40, blue 1, yellow 5, yellow 6.									serving	100g			110	kcal			0	g			0	g			27	g			23	g			0	g			0	g			62.5	mg			25	mg					110	kcal													0	g			0	mg			23	g											0	µg																							0	mg			0	mg			0	mg																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	14	b	69	1	31060	-5	-15	1	0								App - Yuka, Apps, App - InFood
0040000561439	en			"Ghoul’s Mix M&M's"							10.0 oz	28 g			M&M's	m-m-s		Snacks, Sweet snacks, Confectioneries	en:snacks,en:sweet-snacks,en:confectioneries			United States	en:united-states	Wegmans	wegmans	0											MILK CHOCOLATE (SUGAR, CHOCOLATE, SKIM MILK, COCOA BUTTER, LACTOSE, MILKFAT, SOY LECITHIN, SALT, NATURAL FLAVOR), SUGAR, CORNSTARCH, CORN SYRUP, DEXTRIN, COLORS (INCLUDES YELLOW 6, YELLOW 5, BLUE 1, YELLOW 6 LAKE, YELLOW 5 LAKE, BLUE 1 LAKE, RED 40, RED 40 LAKE, BLUE 2 LAKE, BLUE 2), CARNAUBA WAX GUM ACACIA.				Milk, Soybeans	en:milk,en:soybeans				serving	100g			140	kcal			5	g			3.5	g			21	g			18	g			1	g			1	g			50	mg			20	mg					140	kcal													0	g			5	mg			17	g											0	µg																							0	mg			30	mg			0.5	mg																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	e	23	unknown		1		-5	-15	1	0								App - InFood, App - Yuka, Apps
0085239330852	en			Caramel Pecan Cinnamon Roll Corn Clusters							18 Ounces (510 grams)	1/2 Cup (30 grams)			favorite day,Target Brands Inc,Target Corporation,Target	favorite-day,target-brands-inc,target-corporation,target						United States	en:united-states	Target	target	0											SUGAR, WHITE CHOCOLATE (SUGAR, COCOA BUTTER, WHOLE MILK POWDER, SOY LECITHIN (EMULSIFIER), NATURAL VANILLA FLAVOR), CORN SYRUP, AIR POPPED POPCORN, PECANS, BUTTER (CREAM, SALT), CANOLA OIL, CINNAMON, SEA SALT, NATURAL VANILLA FLAVOR, SOY LECITHIN (EMULSIFIER)				Milk, Nuts, Soybeans	en:milk,en:nuts,en:soybeans	Gluten, Nuts, Peanuts	en:gluten,en:nuts,en:peanuts		serving	serving			140	kcal			5	g			2	g			22	g			17	g			1	g			1	g			125	mg			50	mg			0	% vol	140	kcal													0	g			5	mg			17	g											0	mg																							20	mg			10	mg			0	mg					1	en:jar	en:pet-transparent	en:recycle		1	en:lid	en:pp-5-polypropylene	en:discard	1	en:seal		en:discard							4	en:4-ultra-processed-food-and-drink-products	unknown		unknown				-5	-10	0	0								App - Yuka, Apps, App - smoothie-openfoodfacts
0034856822653	en			Fruit Snacks - Fruit Punch & Berries 'n Cherries							1.1 lb, 0.5 kg	1 pouch, 22.7g			Welch's	welch-s		Snacks	en:snacks	No gluten, No preservatives	en:no-gluten,en:no-preservatives	United States	en:united-states	Safeway	safeway	0											"FRUIT PUREE (GRAPE, APPLE, ORANGE, CHERRY AND PINEAPPLE), CORN SYRUP, SUGAR, MODIFIED CORN STARCH, MODIFIED TAPIOCA STARCH, GELATIN, PECTIN, CITRIC ACID (ACIDULANT), LACTIC ACID, NATURAL AND ARTIFICIAL FLAVORS, ASCORBIC ACID (VITAMIN C), ALPHA TOCOPHEROL ACETATE (VITAMIN E), VITAMIN A PALMITATE, SODIUM CITRATE, COCONUT OIL, CARNAUBA WAX, AND RED 40. 

FRUIT PUREE (PEAR, PEACH, STRAWBERRY, RASPBERRY, BLACKBERRY, BLUEBERRY AND CHERRY), CORN SYRUP, SUGAR, MODIFIED CORN STARCH, MODIFIED TAPIOCA STARCH, GELATIN, PECTIN, CITRIC ACID (ACIDULANT), LACTIC ACID, NATURAL AND ARTIFICIAL FLAVORS, ASCORBIC ACID (VITAMIN C), ALPHA TOCOPHEROL ACETATE (VITAMIN E), VITAMIN A PALMITATE, SODIUM CITRATE, COCONUT OIL, CARNAUBA WAX, RED 40, AND BLUE 1."				Apple, Gelatin, Orange, Peach	en:apple,en:gelatin,en:orange,en:peach				serving	100g			70	kcal			0	g			0	g			17	g			10	g			0	g			1	g			50	mg			20	mg					70	kcal													0	g			0	mg			8	g							230	µg							3.8	mg	23	mg																															1																			4	en:4-ultra-processed-food-and-drink-products	d	11	unknown				-5	-10	0	0								App - Yuka, Apps, App - smoothie-openfoodfacts
0078742037813	en			Blue Raspberry Flavored Fruit Spread							20 oz	20 g			Great Value	great-value		Cooking helpers, Toppings	en:cooking-helpers,en:toppings			United States	en:united-states	Walmart	walmart	0											SUGAR, APPLE JUICE, WATER, CONTAINS 2% OR LESS OF: FRUIT PECTIN, NATURAL AND ARTIFICIAL FLAVOR (PROPYLENE GLYCOL, NATURAL AND ARTIFICIAL FLAVOR), MALIC ACID, SODIUM CITRATE, CITRIC ACID, EDIBLE GLITTER (HYDROXYPROPYL METHYLCELLULOSE, PROPYLENE GLYCOL, MICA BASED PIGMENT, RED 40, BLUE 1, YELLOW 6, YELLOW 5), BLUE 1.									serving	100g			50	kcal			0	g			0	g			12	g			12	g			0	g			0	g			25	mg			10	mg					50	kcal													0	g			0	mg			12	g											0	µg																							0	mg			0	mg			0	mg																								4	en:4-ultra-processed-food-and-drink-products	d	13	unknown		1		-5	-15	1	0								App - smoothie-openfoodfacts, Apps
0040000588856	en			Campfire S'mores M&M's							7.44 oz	28 g			M&M's	m-m-s		Snacks, Sweet snacks, Confectioneries	en:snacks,en:sweet-snacks,en:confectioneries			United States	en:united-states	Wegmans	wegmans	0											MILK CHOCOLATE (SUGAR CHOCOLATE, SKIM MILK, COCOA BUTTER, LACTOSE, MILKFAT, SOY LECITHIN, SALT, NATURAL FLAVOR), WHITE CHOCOLATE (SUGAR, COCOA BUTTER, SKIM MILK, MILKFAT, SOY LECITHIN, SALT, NATURAL FLAVOR), SUGAR, CORNSTARCH: LESS THAN 1% OF: CORN SYRUP, DEXTRIN, COLORS (INCLUDES YELLOW 6, RED 40, YELLOW 5, BLUE 1, RED 40 LAKE, YELLOW 6 LAKE, YELLOW 5 LAKE, BLUE 1 LAKE, BLUE 2 LAKE, BLUE 2), CARNAUBA WAX, ARTIFICIAL FLAVOR, GUM ACACIA.				Milk, Soybeans	en:milk,en:soybeans	Gluten, Nuts, Peanuts	en:gluten,en:nuts,en:peanuts		serving	100g			140	kcal			6	g			4	g			20	g			18	g			0	g			1	g			62.5	mg			25	mg					140	kcal													0	g			5	mg			17	g											0	µg																							0	mg			40	mg			0	mg																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	e	26	unknown		1		-5	-15	1	0								
0041364880549	en			Sour Punch Twists							18 oz	30 g						Snacks, Sweet snacks, Confectioneries, Candies	en:snacks,en:sweet-snacks,en:confectioneries,en:candies	Halal, Kosher, Star-K Kosher	en:halal,en:kosher,en:star-k-kosher	United States	en:united-states			0											CORN SYRUP, WHEAT FLOUR, HIGH FRUCTOSE CORN SYRUP, SUGAR, CITRIC ACID, MALIC ACID, TARTARIC ACID, GLYCERYL MONOSTEARATE, GLYCERIN, ARTIFICIAL FLAVORS, COLORS ADDED RED 40, YELLOW 6, YELLOW 5 (TARTRAZINE) AND BLUE 1.				Gluten	en:gluten				serving	100g			120	kcal			0.5	g			0.5	g			26	g			14	g			1	g			1	g			12.5	mg			5	mg					120	kcal													0	g			0	mg			14	g											0	µg																							10	mg			0	mg			0	mg																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	12	c	42	1	31003	-5	-15	1	0								App - smoothie-openfoodfacts, Apps
0022000292162	en			Wild Berry Skittles								15 g			Skittles	skittles		Snacks, Sweet snacks, Confectioneries, Candies	en:snacks,en:sweet-snacks,en:confectioneries,en:candies	No gluten	en:no-gluten	United States	en:united-states			0											SUGAR, CORN SYRUP, HYDROGENATED PALM KERNEL OIL, CITRIC ACID, TAPIOCA DEXTRIN, MODIFIED CORN STARCH, NATURAL AND ARTIFICIAL FLAVORS, SODIUM CITRATE, COLORS (RED 40 LAKE, BLUE 2 LAKE, YELLOW 5 LAKE, BLUE 1 LAKE, TITANIUM DIOXIDE, YELLOW 6, RED 40, YELLOW 5, BLUE 1), CARNAUBA WAX.									serving	100g			60	kcal			0.5	g			0.5	g			14	g			11	g							0	g			0	mg			0	mg					60	kcal																					11	g																																																																		en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	17	d	32	1	31003	-5	-15	1	0	-10							App - InFood, Apps
